"Listing Number","Subdivision","Street Number","Street Name","Status","Area","Listing Date","Expiration Date","Status Change Date","Under Contract Date","Agent Days On Market","Cumulative DOM","Original List Price","Listing Price","Sold Price","Sold Price/SqFt","SqFt - Living","# Bedrooms","Baths - Full","Baths - 1/2","Approximate Age","Lot Dimensions","Property Type","Type","Sold Date","Acreage Range","Selling Office","Listing Office","Listing Member","Selling Member","City","State","Zip Code","Unit #","Parish","Co-selling Member","Legal Desc","Projected Closing Date","Compensation","Pool on Subject Property","Lot #","Co-listing Member","Sold Terms"
"23006916","Deb","105","Roland","C","K","2023-07-30","","2023-10-16","2023-08-23","24","24","175000.00","170000.00","168500.00","96.84","1740.00","4","2","","41 - 50 Years","99.03X198.88","Residential","DS","2023-10-13","0 - 0.5","NextHome Cutting Edge Realty (l001236)","Coldwell Banker Trahan Real Estate Group (l001281)","Shana Grossie","Ivan Jennings","Duson","LA","70529","","Lafayette","","TRACT 3 DEB SUB PHASE I (99.03 FT  ON ROLAND RD)","2023-10-16","3%-150","N","003","","Conv"
"23007989","South College Park","161","Arlington","C","G2","2023-08-31","","2023-10-16","2023-09-08","8","8","375000.00","375000.00","355000.00","175.22","2026.00","3","2","","51 - 75 Years","100 x 139","Residential","DS","2023-10-16","0 - 0.5","Real Broker, LLC (l001335)","Real Broker, LLC (l001335)","Noelle Montgomery","Noelle Montgomery","Lafayette","LA","70503","","Lafayette","","LOT 27 SOUTH COLLEGE PARK ADD (100X139)","2023-10-16","3%","N","27","","FHA"
"23004208","None","1301 1/2","Robert","C","A2","2023-05-16","","2023-10-16","2023-09-16","123","123","175000.00","150000.00","150000.00","110.29","1360.00","3","2","","51 - 75 Years","40 x 120","Residential","DS","2023-10-13","0 - 0.5","HUNCO Real Estate (l001141)","1 Percent Lists Acadiana (l001374)","Shannon LeBlanc","Lacie Luke","Rayne","LA","70578","","Acadia","","LOT 5 BLK 6 BABINEAUX ADD. (LOT) (IMP) (A3-1415) (LOT SIZE: 40 X 120)  ACQ: G. REMY BABINEAUX #212991 A9-102; DAILY TR","2023-10-16","2.5%","N","5","","Conv"
"23006004","Berchman Oaks","204","Berchman Oaks","C","G3","2023-07-06","","2023-10-16","2023-09-19","75","75","238400.00","243900.00","245000.00","167.58","1462.00","3","2","","Under Construction","40X120","Residential","DS","2023-10-16","0 - 0.5","Keller Williams Realty Acadiana (l000906)","EXP Realty, LLC (l001154)","Brandon Landry","Ericka Journet","Lafayette","LA","70506","","Lafayette","","Lot 117 of Berchman Oaks","2023-10-18","2.5% -250","N","117","","Conv"
"23007803","Hudson Yards","222","Weaver","C","V1","2023-08-25","","2023-10-16","2023-08-25","0","0","224545.00","224545.00","224545.00","146.00","1538.00","3","2","","New","60X120","Residential","DS","2023-10-16","0 - 0.5","Rhodes Realty, LLC (l001240)","Cicero Realty LLC (l001234)","Saun Sullivan","Lulu David","Maurice","LA","70555","","Vermilion","","SECT. 1, T11S- R3E, VERMILION PARISH","2023-10-16","2.5%","N","89","","Conv"
"23007754","Autumn Park","7402","Seven Oaks","C","V1","2023-08-24","","2023-10-16","2023-08-24","0","0","204710.00","204710.00","204710.00","143.96","1422.00","3","2","","New","60X83X135X26X130","Residential","DS","2023-10-16","0 - 0.5","@ Home Realty, LLC (l001325)","Cicero Realty LLC (l001234)","Saun Sullivan","Tiffany Thibodeaux","Maurice","LA","70555","","Vermilion","","AUTUMN PARK SUBDIVISION, LOCATED IN SECT. 43, T11S-R4E, VERMILION PARISH","2023-10-16","2.5%","N","36","","FHA"
"23004072","Langlinais Estates","114","Lansing","C","O","2023-05-10","","2023-10-16","2023-09-16","115","115","624999.00","607662.00","605000.00","240.94","2511.00","5","3","","Under Construction","72.5X135","Residential","DS","2023-10-13","0 - 0.5","Real Broker, LLC (l001335)","Real Broker, LLC (l001335)","Paige Gary","Paige Gary","Broussard","LA","70518","","Lafayette","","Lot 62, Langlinais Estates","2023-10-16","2.5%-$100","N","62","","Conv"
"23008086","River Ranch","302","Richland","C","G1","2023-09-01","","2023-10-17","2023-09-15","14","14","650000.00","650000.00","630000.00","246.09","2560.00","3","3","1","16 - 20 Years","0","Residential","AS","2023-10-16","0 - 0.5","Latter & Blum (l000050)","Latter & Blum (l000050)","Billy McCarthy","Sandy Mann","Lafayette","LA","70508","305-C","Lafayette","","UNIT 305C BLDG 3 CARRIAGE HOUSE CONDOMINIUMS","2023-10-16","3%-$150","N","0","","Conv"
"23005826","Brightwood","501","Dafney","C","G2","2023-06-29","","2023-10-17","2023-07-24","25","25","140000.00","140000.00","125000.00","105.66","1183.00","3","1","1","51 - 75 Years","75 X 135","Residential","DS","2023-10-16","0 - 0.5","Keller Williams Realty Acadiana (l000906)","Latter & Blum (l000050)","Stefanie Kellner","Trish Adler","Lafayette","LA","70503","","Lafayette","","LOTS 121, 122 & 123 BLK 7 BRIGHTWOOD SUB","2023-10-16","3% - $150","N","121, 122 & 123","","Cash"
"23007156","Town & Country Village","2834","Greenbriar","C","V1","2023-08-02","","2023-10-17","2023-09-14","43","43","200000.00","180000.00","180000.00","95.90","1877.00","3","2","","41 - 50 Years","0.95 Acres","Residential","DS","2023-10-16","0.51 - 0.99","Dream Home Realty, LLC (l001181)","Keller Williams Realty Acadiana (l000906)","Amy Larriviere","Kayla Granger","Abbeville","LA","70510","","Vermilion","","LOT 8 TOWN & COUNTRY S/D 86-3960 2023003892 IMP","2023-10-20","2.5%","N","8","","Cash"
"23008147","Huntley Est","201","Camberly","C","G1","2023-09-05","","2023-10-17","2023-09-12","4","4","565000.00","565000.00","542127.00","175.90","3082.00","4","2","1","31 - 40 Years","irregular","Residential","DS","2023-10-17","0 - 0.5","Keaty Real Estate Team (l000932)","Latter & Blum (l000050)","Charles Baudoin","Emily Babineaux","Lafayette","LA","70508","","Lafayette","","LOT 18 HUNTLEY ESTATES","2023-10-18","3%-150","Y","18","","Other"
"23006524","Avery Meadows","100","Ellsworth","C","K","2023-07-20","","2023-10-17","2023-07-24","4","4","228255.00","228255.00","230390.00","141.43","1629.00","3","2","","New","50X120","Residential","DS","2023-10-17","0 - 0.5","Keller Williams Realty Acadiana (l000906)","Cicero Realty LLC (l001234)","Saun Sullivan","Gretchen George","Duson","LA","70529","","Lafayette","","Avery Meadows - Located in Sect.14; T10S,R3E Lafayette Parish, Louisiana","2023-10-17","3%","N","96","","Cash"
"23007760","Kates Crossing","212","Vagabond","C","G3","2023-08-24","","2023-10-17","2023-08-24","0","0","245315.00","245315.00","245315.00","141.39","1735.00","3","2","","New","50x122","Residential","DS","2023-10-17","0 - 0.5","Gateway Realty, Inc. (l000062)","Cicero Realty LLC (l001234)","Saun Sullivan","Debi Smith","Lafayette","LA","70506","","Lafayette","","KATES CROSSING PHASE 1; LOCATED IN SECT. 8, T10S-R4E","2023-10-17","2.5%","N","34","","VA"
"23006819","Gabriel's Place","110","Interpreter","C","P","2023-07-28","","2023-10-17","2023-08-14","17","17","268530.00","268530.00","269260.00","147.54","1825.00","3","2","","New","31x120x161x180","Residential","DS","2023-10-17","0 - 0.5","Coldwell Banker Trahan Real Estate Group (l001281)","Cicero Realty LLC (l001234)","Saun Sullivan","Carol Grindrod","Youngsville","LA","70592","","Lafayette","","GABRIEL'S PLACE -  SECTION 11, T11S, R4E, LAFAYETTE PARISH, LOUISIANA","2023-10-17","2.5%","N","21","","Conv"
"23006548","Abbey Court","319","Cainwood","C","C","2023-07-20","","2023-10-17","2023-09-14","8","8","227960.00","229065.00","229065.00","152.91","1498.00","3","2","0","New","31X135X120X85","Residential","DS","2023-10-17","0 - 0.5","Keller Williams Realty Acadiana (l000906)","Cicero Realty LLC (l001234)","Saun Sullivan","Chanda Moffett","Carencro","LA","70520","","Lafayette","","LOCATED IN SECT. 28 T-8-S, R-4-E, CARENCRO, LA - LAFAYETTE PARISH, LOUISIANA","2023-10-17","3%","N","69","","FHA"
"23006347","Chartres Place","131","Vestige","C","N","2023-07-14","","2023-10-17","2023-10-04","82","82","390000.00","385000.00","372500.00","127.66","2918.00","5","2","1","16 - 20 Years","80x100","Residential","DS","2023-10-17","0 - 0.5","Coldwell Banker TEC (l001366)","Real Broker, LLC (l001335)","Emily McCaig","Paige Griffith","Lafayette","LA","70508","","Lafayette","","Lot 60 CHARTRES PLACE SUB  PHASE II","2023-10-17","2.5%","N","60","","Cash"
"23006787","Cedar Creek","114","Florence Peak","C","D","2023-07-27","","2023-10-17","2023-09-10","45","45","248000.00","240500.00","240500.00","141.14","1704.00","4","2","","Under Construction","50X120","Residential","DS","2023-10-17","0 - 0.5","Keller Williams Realty Acadiana (l000906)","Goldie Locks Realty LLC (l001197)","Brandy Siner","Yolanda Sias","Lafayette","LA","70501","","Lafayette","","Cedar Creek Subdivision lot 33 50X120","2023-10-17","3","N","33","","FHA"
"23008315","Heather Oaks","305","Redoak","C","G3","2023-09-08","","2023-10-18","2023-09-26","7","7","269000.00","250000.00","190000.00","78.45","2422.00","4","2","1","21 - 30 Years","65.33X85.47X65.33X85.16","Residential","DS","2023-10-17","0 - 0.5","Keller Williams Realty Acadiana (l000906)","Keller Williams Realty Acadiana (l000906)","Bobbi Comeaux","Brian Gotreaux","Lafayette","LA","70506","","Lafayette","","LOT 43 & P LOT 44 HEATHER OAKS SUB (65.33X85.47X65.33X85.16)","2023-10-17","3%","Y","43&44","","Cash"
"23008485","None","976","LA-182","C","L1","2023-09-13","","2023-10-18","2023-10-03","18","18","95500.00","95500.00","70000.00","69.31","1010.00","3","2","","31 - 40 Years","208 X416","Residential","DS","2023-10-17","30 - 49.99","EXP Realty, LLC (l001154)","EXP Realty, LLC (l001154)","Lisa Mona' Adams","Kayla Taylor","Sunset","LA","70584","","St Landry","","1 LOT( 2 AC) (208X416) N E & W HENRY S HY 182 IN SEC 107 T-7S R-4E 12","2023-10-31","3-$150","N","107","","Cash"
"22001755","Canehaven","306","Canehaven","C","P","2022-02-23","","2023-10-18","2023-09-18","553","553","466697.00","424998.00","422000.00","183.56","2299.00","4","3","","Under Construction","60 x 120","Residential","DS","2023-10-18","0 - 0.5","Avenue Real Estate (l00l00)","Latter & Blum (l000050)","Melissa Hebert","Morgan Savoie","Youngsville","LA","70592","","Lafayette","","LOT 49 CANEHAVEN SUBDIVISION","2023-10-26","2.5%-$150","N","49","Corey Fontenot","Conv"
"23008472","Holiday Gardens","102","Cicero","C","O","2023-09-15","","2023-10-18","2023-09-25","10","10","259000.00","259000.00","247500.00","139.04","1780.00","3","2","","41 - 50 Years","80X135X80X150","Residential","DS","2023-10-18","0 - 0.5","Real Broker, LLC (l001335)","ReHive, LLC (l001228)","Christopher Soileau","Shannon Broussard","Lafayette","LA","70508","","Lafayette","","LOT 359 HOLIDAY GARDENS SUB DEV #3","2023-10-18","2.25%","N","359","","Conv"
"23008450","Quail Hollow","111","Martial","C","G1","2023-09-15","","2023-10-18","2023-09-19","4","4","230000.00","230000.00","230000.00","131.43","1750.00","3","2","","41 - 50 Years","75X140X75.04X142.04","Residential","DS","2023-10-18","0 - 0.5","Reology Real Estate, LLC (l001301)","Reology Real Estate, LLC (l001301)","Quintin Van Way","Quintin Van Way","Lafayette","LA","70508","","Lafayette","","LOT 9 QUAIL HOLLOW SUB (75X140X75.04X142.04)","2023-10-18","3%-250","N","0009","","Conv"
"23007678","Linwood East","108","Christie Lee","C","L1","2023-08-23","","2023-10-18","2023-09-27","0","0","339000.00","339000.00","328000.00","200.00","1640.00","3","2","","Under Construction","155.83X120","Residential","DS","2023-10-17","0 - 0.5","Hargroder Real Estate Group (l001199)","Hargroder Real Estate Group (l001199)","Victoria Hargroder Emrick","Victoria Hargroder Emrick","Opelousas","LA","70570","","St Landry","","1 LOT 80 (155.83X120) (.367 AC) GRANT PLACE SUBDIV IN SEC 131 132 T-6","2023-10-17","2.5%-$150","N","080","","Cash"
"23007979","Orig Arnaudville 3-A","427","Custom House","C","L1","2023-08-31","","2023-10-18","2023-09-22","22","22","135000.00","135000.00","135000.00","83.80","1611.00","3","2","","51 - 75 Years","Irregular","Residential","DS","2023-10-17","0 - 0.5","Non-Mbr Office/Seller (l90001)","Keller Williams Realty Acadiana (l000906)","Rhett Ledet","Non-Member Agent/Seller","Arnaudville","LA","70512","","St Landry","","1 LOT (N. 70X E. 96X S. 50X W. 92) IN BLK 19 ORIG TOWN OF ARNAUDVILLE  N STELLY SUB DIV S CUSTOM HOUSE- (See Documents)","2023-10-20","3%","N","0019","","Cash"
"23002955","Cross Creek","214","Tuscany Valley","C","K","2023-04-11","","2023-10-18","2023-08-15","126","126","280000.00","260000.00","260000.00","128.08","2030.00","3","2","","21 - 30 Years","65X110.06X68.62X110","Residential","DS","2023-10-17","0 - 0.5","EXP Realty, LLC (l001154)","NextHome Cutting Edge Realty (l001236)","Ivan Jennings","Blake Miller","Lafayette","LA","70506","","Lafayette","","LOT 52 CROSS CREEK SUB (65X110.06X68.62X110)","2023-10-31","2.5","N","52","","FHA"
"23003046","Belleview","139","Hill View Drive","C","G3","2023-04-13","","2023-10-18","2023-09-26","166","166","273000.00","273000.00","273000.00","130.43","2093.00","4","2","","Under Construction","60 x 110","Residential","DS","2023-10-18","0 - 0.5","Non-Mbr Office/Seller (l90001)","Keaty Real Estate Team (l000932)","James Keaty","Non-Member Agent/Seller","Lafayette","LA","70506","","Lafayette","","Belle View Lot 139","2023-10-18","3%","N","139","","Cash"
