"Listing Number","Subdivision","Street Number","Street Name","Status","Area","Listing Date","Expiration Date","Status Change Date","Under Contract Date","Agent Days On Market","Cumulative DOM","Original List Price","Listing Price","Sold Price","Sold Price/SqFt","SqFt - Living","# Bedrooms","Baths - Full","Baths - 1/2","Approximate Age","Lot Dimensions","Property Type","Type","Sold Date","Acreage Range","Selling Office","Listing Office","Listing Member","Selling Member","City","State","Zip Code","Unit #","Parish","Co-selling Member","Legal Desc","Projected Closing Date","Compensation","Pool on Subject Property","Lot #","Co-listing Member","Sold Terms"
"23008585","None","625","Malain","P","I2","2023-09-19","","2023-09-26","2023-09-25","0","0","30000.00","30000.00","","","1000.00","1","1","","Other - See Remarks","45X120","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Kreshonda Robertson","","New Iberia","LA","70560","","Iberia","","1-45x120 LOT 15, LOT 19, ROBERTSON, MALAIN ST.BEING LOT 17, BLK 4, MALAIN ADD. IMP","2023-10-23","3%","N","19","",""
"23008102","None","1022","Higginbotham","P","M2","2023-09-04","","2023-09-26","2023-09-26","4","4","199000.00","199000.00","","","1689.00","3","2","","11 - 15 Years","100 X 249.09","Residential","DS","","0.51 - 0.99","","Dream Home Realty, LLC (l001181)","Amber Doucet","","St. Martinville","LA","70582","","St Martin","","LOT:100' X 249.09' LEBLANC, LOT 5, ROAD, LOT 3 (BEING LOT 4 PER PLAT OF SURVEY #189492)COB: 797-591-189492 1621-704-456","2023-10-26","3%-$150","N","4","",""
"23007285","None","503","Duplechin","P","L2","2023-08-10","","2023-09-26","2023-09-25","46","46","154900.00","149900.00","","","1700.00","3","2","","21 - 30 Years","As per Plat on record","Residential","DS","","3 - 5.99","","Century 21 Action Realty (l001065)","Brian Carrier","","Church Point","LA","70525","","St Landry","","1 LOT (5AC) IN SEC 36 T-6S R-2E N YOUNG S PH RD 6-80-1 E RICHARD W RICHARD FRONTING 164.80' ON PH RD 6-80-1 996753","2023-10-25","2.25%","N","1","Timothy McCubbin",""
"23005921","Couret Farms","112","Sonora","P","D","2023-07-03","","2023-07-25","2023-07-25","22","22","383000.00","383000.00","","","2094.00","4","2","","Under Construction","43.37x10.16x117.74x85.90x94.82x118.58","Residential","DS","","0 - 0.5","","Lamplighter Realty, LLC (l001186)","Tassie Fonseca","","Lafayette","LA","70507","","Lafayette","","LOT E-54 COURET FARMS PH 5-A  (14075 SQ FT)","2023-12-08","2.5%","N","54","",""
"22005722","Pillette Heights","102","Tarpon","P","O","2022-06-13","","2023-09-08","2023-09-06","132","132","275000.00","225000.00","","","2612.00","4","3","1","41 - 50 Years","194x160","Residential","DS","","0.51 - 0.99","","Keller Williams Realty Acadiana (l000906)","Mikaela Wiggins","","Lafayette","LA","70508","","Lafayette","","PLOT 3 SEC 87 T10S R4E","2023-10-20","3","N","3","",""
"23004128","Orange Drive Subdivision","508","Orange","P","V4","2023-05-12","","2023-09-11","2023-09-11","122","122","140000.00","129000.00","","","1768.00","3","2","","31 - 40 Years","Irr","Residential","DS","","0.51 - 0.99","","Legacy Real Estate, LLC (l00121)","Carson Dubois","","Abbeville","LA","70510","","Vermilion","","LOT 38 ORANGE DR S/D 2021007689 IMP","2023-10-25","3%","N","038","",""
"23007122","None","306","Sandra Lee","P","L2","2023-08-07","","2023-09-26","2023-09-24","48","48","75000.00","65000.00","","","1100.00","2","2","","21 - 30 Years","irregular","Residential","MM","","0.51 - 0.99","","Bridge Realty Group, LLC (l001377)","Ian Castillo-Marquez","","Opelousas","LA","70570","","St Landry","","1 LOT 15 (201.84X148) (.720 AC) HALPHEN HEIGHTS SUBDIV IN SEC 63 T-6S R-4E 1227478  (MH 1983 MANATEE HUD TEX279176 SERI","2023-10-26","3%-$150","N","15","Kiwi Bautista",""
"23008461","Crowley","6256","Ellis","P","A1","2023-09-15","","2023-09-26","2023-09-26","11","11","383000.00","383000.00","","","2147.00","4","3","","Under Construction","201.86x323.97","Residential","DS","","1 - 2.99","","Platinum Realty (l001092)","Sarah Stymest","","Crowley","LA","70526","","Acadia","","SEE TAX ASSESSMENT 0200059000R","2023-12-22","2.5-$250","N","SEE PLAT","",""
"23004190","None","104","Gourmet Road","P","C","2023-05-15","","2023-09-28","2023-09-27","56","56","110000.00","110000.00","","","1100.00","3","2","","11 - 15 Years","113.54 x 180","Residential","MM","","0 - 0.5","","Sky Universal Realty LLC (l001194)","Kevin Davis","","Carencro","LA","70520","","Lafayette","","PLOT 6 SEC 33 T8S R4E (.469 AC) (113.54X180)","2023-11-01","3%","N","6","",""
"23003516","None","216","Butcher Switch","P","D","2023-04-27","","2023-09-26","2023-09-25","93","93","225000.00","199900.00","","","1556.00","3","2","","51 - 75 Years","208 X 250","Residential","DS","","1 - 2.99","","Keller Williams Realty Acadiana (l000906)","Selena Lormand","","Lafayette","LA","70507","","Lafayette","","SEC 44 T9S R4E  (120X175) plus additional land creating new lot size of 208 X 250","2023-10-24","3%","N","See Tax Assessor","Doug Adams",""
"23008791","Gabriel's Place","117","Interpreter","P","P","2023-09-26","","2023-09-26","2023-09-26","0","0","254815.00","254815.00","","","1689.00","3","2","","Under Construction","39X126X100X108","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Youngsville","LA","70592","","Lafayette","","GABRIEL'S PLACE -  SECTION 11, T11S, R4E, LAFAYETTE PARISH, LOUISIANA","2023-11-17","2.5%","N","28","",""
"23008456","Fairhaven","208","Preston Rose","P","P","2023-09-15","","2023-09-28","2023-09-28","13","13","309485.00","309485.00","","","1991.00","4","3","","Under Construction","73X130X70X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Youngsville","LA","70592","","Lafayette","","FAIRHAVEN - PHASE 1 SECTION 18, T11S, R5E, LAFAYETTE PARISH, LOUISIANA","2023-12-15","2.5%","N","113","",""
"23002246","Calhoun","504","Calhoun","P","I2","2023-03-20","","2023-09-08","2023-09-08","111","111","154900.00","150000.00","","","1397.00","3","1","1","41 - 50 Years","108 x 170","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Lauren Judice","","New Iberia","LA","70560","","Iberia","","1-54 X 170 LEE'S ADD, CALHOUN ST, LOT 11, LOT 13  BEING LOT 12, CALHOUN ADD & 1- 54 X 170  LOT 12, LOT 14, CALHOUN ST.","2023-10-20","2.5% - $150","N","12 & 13","",""
"23006931","Audubon Trace","105","Silver Creek","P","O","2023-08-01","","2023-10-02","2023-09-30","57","57","308000.00","295000.00","","","2122.00","3","2","","21 - 30 Years","70x120","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Dawn Foreman","","Lafayette","LA","70508","","Lafayette","","LOT 77 SARAH DEE PARK PHASE II (70X120) (AKA AUDUBON TRACE SUB)","2023-11-03","2.5","N","77","",""
"23005531","Sugar Mill Pond","Tbd","Gaunt","P","P","2023-06-22","","2023-07-11","2023-07-11","19","19","239000.00","239000.00","","","850.00","1","1","","Under Construction","tbd","Residential","AS","","0 - 0.5","","ReHive, LLC (l001228)","Christopher Soileau","","Youngsville","LA","70592","3","Lafayette","","Tbd Sugar Mill Pond","2023-12-28","2.25%","N","tbd","",""
"23006910","Barrington Place","214","Ridgecroft","P","B","2023-08-01","","2023-09-26","2023-09-26","56","56","618285.00","618285.00","","","2631.00","4","3","1","Under Construction","100x150","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Stephen Hundley","","Carencro","LA","70520","","Lafayette","","LOT 15 BARRINGTON PLACE  (100.53X150X100X150)","2023-10-25","2.5%","N","15","",""
"23008793","Savannah Pointe","200","Cranston","P","C","2023-09-26","","2023-09-26","2023-09-26","0","0","187720.00","187720.00","","","1067.00","3","2","0","Under Construction","50X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70507","","Lafayette","","SAVANNAH POINTE, PHASE 1 - LOCATED IN SECT. 10, T-9-S, R-4-E, LAFAYETTE PARISH, LOUISIANA","2023-11-14","2.5%","N","59","",""
"23003336","Enclave","114","Winged Elm","P","O","2023-04-25","","2023-08-24","2023-08-24","121","121","237500.00","237500.00","","","1223.00","2","2","","Under Construction","tbd","Residential","AS","","0 - 0.5","","ReHive, LLC (l001228)","Christopher Soileau","","Lafayette","LA","70508","","Lafayette","","Lot 65 of Enclave subdivision","2023-11-01","2.25%","N","65","",""
"23005648","Belleview","207","Grace View","P","F","2023-06-27","","2023-08-11","2023-08-11","45","45","315000.00","315000.00","","","2473.00","4","3","","Under Construction","60 x 110","Residential","DS","","0 - 0.5","","Keaty Real Estate Team (l000932)","James Keaty","","Lafayette","LA","70506","","Lafayette","","Belle View Lot 107","2023-12-11","3%","N","107","",""
"23003978","Champagne","807","St Charles","P","St. Mary","2023-05-08","","2023-07-11","2023-07-11","64","64","95000.00","95000.00","","","1460.00","3","2","","51 - 75 Years","0.13","Residential","DS","","0 - 0.5","","Thomson Real Estate (l000967)","Kay Louviere","","Franklin","LA","70538","","St Mary","","Lot 10 Champagne Subd","2023-10-27","2%","N","10","",""
"23002023","Mon Cherie","205","Buenos Aires","P","P","2023-03-13","","2023-09-26","2023-09-26","197","197","448000.00","429800.00","","","2352.00","4","3","","Under Construction","60x120","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Brandon Landry","","Youngsville","LA","70592","","Lafayette","","Lot 56 of Mon Cherie","2023-10-27","2.5% -250","N","56","",""
"23008052","Timberwood","309","Timberwood","P","O","2023-09-01","","2023-10-02","2023-10-02","20","20","450000.00","450000.00","","","2925.00","4","2","2","21 - 30 Years","90 x 140","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Diana Greene","","Lafayette","LA","70508","","Lafayette","","LOT 11 TIMBERWOOD SUB","2023-11-13","3% - $150","N","11","",""
"23008209","Fairground Place","609","Breaux","P","D","2023-09-07","","2023-09-26","2023-09-26","19","19","245000.00","245000.00","","","1736.00","3","2","1","16 - 20 Years","64.07x100x67.41x99.7","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Emily Nealy","","Lafayette","LA","70507","","Lafayette","","LOT 119 FAIRGROUNDS PLACE","2023-10-26","2.5%-150","N","119","",""
"23007199","Guillot Village","807","Braxton","P","P","2023-08-08","","2023-09-26","2023-09-26","49","49","229900.00","229900.00","","","1356.00","3","2","","New","55.89x110.02x55.04x110.01","Residential","DS","","0 - 0.5","","Lamplighter Realty, LLC (l001186)","Tassie Fonseca","","Youngsville","LA","70592","","Lafayette","","LOT 90 GUILLOT VILLAGE PH 2-A  (55.89X110.01X55.04X110.02)","2023-10-23","2.5% - See RR","N","90-A","",""
"23004453","Belle Maison","107","Bottes","P","P","2023-05-20","","2023-06-26","2023-06-23","34","34","292500.00","292500.00","","","2244.00","4","2","","4 - 5 Years","60x115","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Karen Cowen","","Youngsville","LA","70592","","Lafayette","","LOT 31 BELLE MAISON PH I (60X115)","2023-10-16","3%-150","N","31","",""
"23006518","Magnolia Park","1117","Roselawn","P","G2","2023-07-19","","2023-09-26","2023-09-26","24","24","470000.00","470000.00","","","2888.00","4","3","","41 - 50 Years","100 x 199","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Midge Parker","","Lafayette","LA","70503","","Lafayette","","LOT 139 MAGNOLIA PARK SUB EXT 4 (100X199)","2023-11-10","3%","N","139","",""
"23006380","San Sebastian","111","San Sebastian","P","P","2023-07-17","","2023-08-24","2023-08-24","22","22","459900.00","439900.00","","","1957.00","3","2","","4 - 5 Years","55 x 125.01","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Jessica LaCourse Broussard","","Youngsville","LA","70592","","Lafayette","","LOT 88 SAN SEBASTIAN (55X125.01)","2023-10-27","2.5%-150","Y","88","",""
"22004196","Harvest Trace","115","Harvest Lane","P","A1","2022-05-09","","2023-10-02","2023-10-02","511","511","285500.00","249500.00","","","2350.00","4","3","","Under Construction","50 X 120","Residential","DS","","0 - 0.5","","Keaty Real Estate Team (l000932)","James Keaty","","Crowley","LA","70526","","Acadia","","Harvest Trace Lot 6","2023-11-03","3%","N","79","",""
"23007892","Buchanan Heights","305","Second","P","G3","2023-08-25","","2023-09-26","2023-09-26","32","32","149000.00","149000.00","","","535.00","1","1","","1 - 3 Years","0","Residential","AS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Michelle D Mouton","","Lafayette","LA","70501","107","Lafayette","","Sec 67 T9S R4E Unit 107 of Buchanan Heights","2023-10-31","2.5%","N","107","Melanie Poehler",""
"23008842","Fairhaven","111","Preston Rose","P","P","2023-09-28","","2023-09-28","2023-09-28","0","0","339900.00","339900.00","","","2211.00","4","3","","Under Construction","72X120X70X130","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Youngsville","LA","70592","","Lafayette","","FAIRHAVEN - PHASE 1 SECTION 18, T11S, R5E, LAFAYETTE PARISH, LOUISIANA","2023-11-17","2.5%","N","92","",""
"23008520","None","4822","Verot School","P","N","2023-09-18","","2023-09-28","2023-09-27","9","9","150000.00","150000.00","","","1050.00","2","1","","51 - 75 Years","93.82X175.3X102.9X173.46","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Lance Vincent","","Youngsville","LA","70592","A","Lafayette","","LOT A SEC 23 T11S R4E  (.394 AC)(93.82X175.3X102.9X173.46)","2023-10-31","2%-150","N","A","",""
"23008846","Avery Meadows","324","Mulholland","P","K","2023-09-28","","2023-09-28","2023-09-28","0","0","246135.00","246135.00","","","1825.00","3","2","","Under Construction","78X120X60X95","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Duson","LA","70529","","Lafayette","","Avery Meadows - Located in Sect.14; T10S,R3E Lafayette Parish, Louisiana","2023-11-22","3%","N","73","",""
"21011098","Pecan Acres","1814","Gay","P","St. Mary","2021-12-07","","2023-09-28","2023-09-28","535","535","141000.00","115000.00","","","1518.00","3","2","","51 - 75 Years","75 x 125","Residential","DS","","0 - 0.5","","Thomson Real Estate (l000967)","Kay Louviere","","Franklin","LA","70538","","St Mary","","Lot 13 Pecan Acres Subd. Blk C","2023-10-28","2.5%-$200","N","13","",""
"23007042","Savannah Pointe","203","Hardwicke","P","C","2023-08-04","","2023-08-24","2023-08-24","20","20","185735.00","185735.00","","","1046.00","3","2","0","Under Construction","50X143","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Lafayette","LA","70507","","Lafayette","","SAVANNAH POINTE, PHASE 1 - LOCATED IN SECT. 10, T-9-S, R-4-E, LAFAYETTE PARISH, LOUISIANA","2023-10-31","2.5%","N","12","",""
"23007854","Victory Addition","310","Pine St","P","Evangeline","2023-08-28","","2023-09-28","2023-09-27","30","30","69000.00","69000.00","","","1120.00","2","1","","41 - 50 Years","70x140","Residential","DS","","0 - 0.5","","Dream Home Realty, LLC (l001181)","Jeff Deville","","Ville Platte","LA","70586","","Evangeline","","1 LOT 600--LOT 5 OF THE VICTORY SUBDIV. IMP. HOME 4600 (70 X 140) C-411 P.302 #597720","2023-10-31","3%-150","N","5","",""
"23008687","Meadowbrook Ter","2508","Congress","P","G3","2023-09-22","","2023-10-02","2023-10-02","10","10","185000.00","185000.00","","","1637.00","3","2","","51 - 75 Years","per plat","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Jenn Stonicher","","Lafayette","LA","70506","","Lafayette","","P LOT 1 MEADOWBROOK TERRACE SUB","2023-11-17","3.0%","N","1","",""
"23006474","Barrington Place","101","Hedgeworth","P","B","2023-07-19","","2023-07-26","2023-07-26","7","7","674000.00","674000.00","","","2875.00","5","4","","Under Construction","105x225","Residential","DS","","0.51 - 0.99","","Keller Williams Realty Acadiana (l000906)","Stephen Hundley","","Carencro","LA","70520","","Lafayette","","LOT 21 BARRINGTON PLACE","2023-10-23","2.5%","N","21","",""
"23005605","The Woodlands of Acadiana","100","Timber Mill","P","O","2023-06-25","","2023-07-26","2023-07-26","31","31","384900.00","384900.00","","","2029.00","4","3","","Under Construction","60x120","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Brandon Landry","","Lafayette","LA","70508","","Lafayette","","Lot 76 Woodlands of Acadiana","2023-11-17","2.5% -250","N","76","",""
"23007501","Timberstone Estates","716","Timberstone","P","I1","2023-08-17","","2023-09-11","2023-09-09","23","23","220990.00","221990.00","","","1684.00","4","2","","Under Construction","75x116","Residential","DS","","0 - 0.5","","WJH LLC of Delaware (l001363)","Leslie Dekle","","New Iberia","LA","70563","","Iberia","","1- 75 X 116  BEING LOT 10, BLK 4, TIMBERSTONE ESTATES SUB, PHASE III  BEING IN SEC. 22, T 12 S, R 7 E","2023-11-30","3%","N","34010","Nora Pruitt",""
"23005831","Broussard Estates","102","Berrybrook","P","H","2023-06-30","","2023-09-28","2023-09-28","86","86","240000.00","231900.00","","","1502.00","3","2","","31 - 40 Years","Irregular, see plat","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Emily Nealy","","Broussard","LA","70518","","Lafayette","","LOT 110 BROUSSARD ESTATES PHASE I (75 FT FRONT)","2023-10-26","2.5-150","N","110","",""
"23007288","Oakshire","1023","Shireview","P","V1","2023-08-10","","2023-09-29","2023-09-28","28","28","135000.00","115000.00","","","1886.00","3","2","","41 - 50 Years","per plat","Residential","DS","","0 - 0.5","","Rhodes Realty, LLC (l001240)","Lulu David","","Abbeville","LA","70510","","Vermilion","","LOT 37 OAKSHIRE S/D 975-839 IMP","2023-10-26","3%-150","N","037","",""
"23008114","Spanish Trace","901","Russo","P","I1","2023-09-05","","2023-09-28","2023-09-28","20","20","220000.00","220000.00","","","1453.00","3","2","","4 - 5 Years","50x125","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Kristen Blanchard","","New Iberia","LA","70563","","Iberia","","BEAVER DEVELOPMENT LLC, RUSSO ST, LOT 24, LOT 22  BEING LOT 23, SPANISH TRACE SUB PHASE 2  LOCATED IN SEC 1, T12S, R6E","2023-10-27","2.5","N","LOT 24, LOT 22 BEING","",""
"23008375","Frenchmans Trail","306","Magnolia Knee","P","C","2023-09-13","","2023-09-30","2023-09-30","17","17","208000.00","198500.00","","","1469.00","3","2","","11 - 15 Years","73.19 X 118.04 X 72.5 X108","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Linda Taylor","","Carencro","LA","70520","","Lafayette","","Lot 41 Frenchmans Trail Subdivision.   73.19x118.04x72.50x108 . Lafayette Parish","2023-11-02","2.5%","N","41","",""
"23004245","Abbey Court","205","Cainwood","P","C","2023-05-17","","2023-09-29","2023-09-29","135","135","243895.00","243820.00","","","1690.00","3","2","","New","50X110","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Carencro","LA","70520","","Lafayette","","LOCATED IN SECT. 28 T-8-S, R-4-E, CARENCRO, LA - LAFAYETTE PARISH, LOUISIANA","2023-11-13","3%","N","135","",""
"23008882","Sunset Terrace","309","Sunny","P","G3","2023-09-28","","2023-09-29","2023-09-28","0","0","175000.00","175000.00","","","1789.00","3","2","","51 - 75 Years","100X120","Residential","DS","","0 - 0.5","","NextHome Cutting Edge Realty (l001236)","Keisha LeBlanc","","Lafayette","LA","70506","","Lafayette","","LOT 175 SUNSET TERRACE SUB (100X120)","2023-10-26","2.5%-$150","N","017","",""
"23005751","Squirrel Run","709","Mallard","P","I1","2023-06-27","","2023-09-29","2023-09-29","94","94","505000.00","490000.00","","","3052.00","3","2","1","21 - 30 Years","95/160 X 140 & 0.14 acres","Residential","DS","","0.51 - 0.99","","McGeeScott Realty (l001196)","Andree Schlicher","","New Iberia","LA","70560","","Iberia","","BEING LOT 188, SQUIRREL RUN SUB & 0.14 AC...SEGURA, S R GOLF, INC, PECOT, LOT 188","2023-11-17","2.5%-$150RR","N","188","",""
"23008590","La Cour Beausoleil","217","Sojourner","P","N","2023-09-20","","2023-09-29","2023-09-29","9","9","265900.00","265900.00","","","1522.00","3","2","","Under Construction","17.63x50.56x95.73x50x141.82","Residential","DS","","0 - 0.5","","Lamplighter Realty, LLC (l001186)","Tassie Fonseca","","Lafayette","LA","70508","","Lafayette","","LOT 73 LA COUR BEAUSOLEIL PH 2","2024-01-11","2.5%","N","73","",""
"23004658","Mon Cherie","302","Buenos Aires","P","P","2023-05-30","","2023-07-12","2023-07-12","43","43","406600.00","406600.00","","","2033.00","4","3","","Proposed Constructio","60X120","Residential","DS","","0 - 0.5","","Reliance Real Estate Group (l001039)","Anna Ward","","Youngsville","LA","70592","","Lafayette","","LOT 117 MON CHERIE SUBD","2023-12-22","2.5% RR","N","117","",""
"23005969","Highland Ridge","511","Flanders Ridge","P","P","2023-07-06","","2023-09-06","2023-09-06","62","62","228000.00","200000.00","","","1569.00","3","2","","6 - 10 Years","55 x 150","Residential","DS","","0 - 0.5","","Keller Williams Realty Acadiana (l000906)","Walter Sampson","","Youngsville","LA","70592","","Lafayette","","LOT 150 HIGHLAND RIDGE SUB PH 2 (55X150)","2023-10-20","3%","N","015","",""
"23006358","One Legacy Place","114","Horizon","P","C","2023-07-17","","2023-09-06","2023-09-06","43","427","227900.00","220000.00","","","1469.00","3","2","","New","50 x 135","Residential","DS","","0 - 0.5","","Legacy Real Estate Services (l000955)","Janice Melancon","","Lafayette","LA","70507","","Lafayette","","LOT 8 ONE LEGACY PLACE (50X135)","2023-10-20","2.5%-100","N","8","Tyrone Laday",""
"23008463","Belaire","4104","South","P","I1","2023-09-15","","2023-09-29","2023-09-29","14","14","205000.00","205000.00","","","1801.00","3","2","1","31 - 40 Years","75x150","Residential","DS","","0 - 0.5","","EXP Realty, LLC (l001154)","Rusty Steel","","New Iberia","LA","70563","","Iberia","","1- 75 X 150 SOUTH DR, LOTS 8, 9 & 10, LOT 37, LOT 33 BEING LOTS 34, 3","2023-10-31","2.5","N","34, 35, 36","",""
"23000418","None","1034","Pandora","P","L2","2023-01-14","","2023-07-26","2023-07-25","117","117","23000.00","23000.00","","","1000.00","2","1","0","51 - 75 Years","Irregular","Residential","DS","","0 - 0.5","","Reality Realty, LLC (l001122)","Angela Angello","","Opelousas","LA","70570","","St Landry","","1 LOT N GULLEY S VENDOR E BY TESSON W LIBERTY ST FRONTING 155' ON N L","2023-10-30","3%","N","008","",""
"23008896","Autumn Park","7402","Bon Ami","P","V1","2023-09-29","","2023-09-29","2023-09-29","0","0","218200.00","218200.00","","","1458.00","4","2","","Under Construction","34X95X120X139","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Maurice","LA","70555","","Vermilion","","AUTUMN PARK SUBDIVISION, LOCATED IN SECT. 43, T11S-R4E, VERMILION PARISH","2023-11-21","2.5%","N","56","",""
"23008137","Couret Farms","514","Bourdette","P","D","2023-09-04","","2023-09-29","2023-09-26","18","18","295000.00","295000.00","","","1520.00","3","2","","4 - 5 Years","35.01x110.45.09x110","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Suzanne D'Ambrosio","","Lafayette","LA","70507","","Lafayette","","LOT 115 COURET FARMS PH 2","2023-11-15","2.5%-$150","N","115","",""
"23001913","Langlinais Estates","403","Abercrombie","P","O","2023-03-09","","2023-09-29","2023-09-29","188","188","669000.00","649900.00","","","2634.00","4","3","","Under Construction","60'-0 X 98'-5''","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Renisa Hampton","","Youngsville","LA","70592","","Lafayette","","Lot 28 Langlinais Estates","2023-11-03","2.5%-150","N","28","",""
"23004206","Grand Oaks","100","Southern Oak","P","D","2023-05-16","","2023-10-02","2023-10-02","93","93","258000.00","249000.00","","","1717.00","4","2","","Under Construction","50X120X180X120","Residential","DS","","0 - 0.5","","Goldie Locks Realty LLC (l001197)","Brandy Siner","","Lafayette","LA","70507","","Lafayette","","Grand oak  Subdivision lot 41","2023-11-10","3","N","41","",""
"23008804","Fox Chase","412","Timber Creek","P","G3","2023-09-26","","2023-09-29","2023-09-29","3","3","210000.00","210000.00","","","1530.00","3","2","","31 - 40 Years","60X122.65","Residential","DS","","0 - 0.5","","Dwight Andrus Real Estate Agency, LLC (l001261)","Brady Lerille","","Lafayette","LA","70506","","Lafayette","","LOT 25 FOX CHASE PHASE 2  (60X122.65)","2023-10-30","3%","N","25","",""
"23001559","Ko-Ko-Mo","369","Gilbert","P","L2","2023-02-22","","2023-03-22","2023-03-22","28","28","244500.00","244500.00","","","1528.00","3","2","","Proposed Constructio","125x200.07","Residential","DS","","0.51 - 0.99","","Evolve Realty, LLC (l001367)","Latonia Riggs","","Opelousas","LA","70570","","St Landry","","8 LOTS- LOT 3(125x200.07) (.574 AC) South KO-KO-MO Subdiv 1221372","2023-10-20","2.5%- $150","N","3","",""
"23008897","Gabriel's Place","108","Interpreter","P","P","2023-09-29","","2023-09-29","2023-09-29","0","0","261940.00","261940.00","","","1825.00","3","2","","Under Construction","60X127X60X124","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Youngsville","LA","70592","","Lafayette","","GABRIEL'S PLACE -  SECTION 11, T11S, R4E, LAFAYETTE PARISH, LOUISIANA","2023-11-21","2.5%","N","20","",""
"23008900","Oak Villas","300","Peppercorn","P","D","2023-09-29","","2023-09-29","2023-09-29","0","0","252910.00","252910.00","","","1825.00","3","2","0","Under Construction","52X100X51X105","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Carencro","LA","70507","","Lafayette","","OAK VILLAS- LOCATED IN SECT. 103-T8S-R4E, SECT.1&71-T9S-R4E, LAFAYETTE PARISH, LOUISIANA","2023-11-23","2.5%","N","93","",""
"23003785","Parc Ridge","607","Griffiths","P","M1","2023-05-01","","2023-09-06","2023-09-06","84","84","257500.00","257500.00","","","2093.00","4","2","","Under Construction","75 x 120","Residential","DS","","0 - 0.5","","Real Broker, LLC (l001335)","Sean Hettich","","Breaux Bridge","LA","70517","","St Martin","","Lot 82 Parc Ridge","2023-10-31","3%","N","82","",""
"23005950","Hudson Yards","214","Weaver","P","V1","2023-07-05","","2023-09-29","2023-09-29","46","46","228560.00","233110.00","","","1629.00","3","2","","New","60X120","Residential","DS","","0 - 0.5","","Cicero Realty LLC (l001234)","Saun Sullivan","","Maurice","LA","70555","","Vermilion","","SECT. 1, T11S- R3E, VERMILION PARISH","2023-10-31","2.5%","N","93","",""
"23006234","San Sebastian","110","San Sebastian","P","P","2023-07-11","","2023-09-29","2023-09-29","77","77","275000.00","269900.00","","","1479.00","3","2","","1 - 3 Years","55 x 155.01","Residential","DS","","0 - 0.5","","Latter & Blum (l000050)","Caitlin Pitre Hebert","","Youngsville","LA","70592","","Lafayette","","LOT 77 SAN SEBASTIAN (55X155.01)","2023-11-13","3%-150","N","77","",""
"22006856","Briarwood Estates","114","Briarwood","P","L2","2022-07-21","","2023-07-15","2023-07-15","148","148","155000.00","155000.00","","","1109.00","3","2","","Under Construction","irregular","Residential","DS","","0 - 0.5","","RE/MAX Excellence (l001244)","Toni Effingger","","Sunset","LA","70584","","St Landry","","31 (50X150) (.172 AC) BRIARWOOD ESTATES IN  SEC 56 T-7S R-4E 1199696","2023-11-27","1.75","N","31","",""
"23008822","Shady Meadows","132","Blue Jay","P","L2","2023-09-27","","2023-10-02","2023-10-01","4","4","265000.00","265000.00","","","2172.00","3","2","1","41 - 50 Years","173.4X204.75","Residential","DS","","1 - 2.99","","Dwight Andrus Real Estate Agency, LLC (l001261)","Claire Disch","","Sunset","LA","70584","","St Landry","","1 LOT TRACT 6-C.","2023-10-26","2.5 % See RR","N","6-C","Margeaux Tujague",""
